"Transaction Hash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2529.82662086023/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x31dbea410b7828c6cb0c1cd37eabeac2e11fe7f20ab625c8a142a67ae80e4fab","20061401","1718022143","2024-06-10 12:22:23","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.004274171090446586","10.812911806723","3665.99","","","Execute"
"0x8e9a98194275d520c1104c9a54a81e0be96cdb1e77f6289a07f9732ac02bed83","20061405","1718022191","2024-06-10 12:23:11","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.00391726509377476","9.91000151519793","3665.99","","","Execute"
"0xc1ee7a844cb7532a39eeb610376a34055b57a83d7bf723275d3ada8f632ed75b","20061409","1718022239","2024-06-10 12:23:59","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.003956675942475005","10.0097041293905","3665.99","","","Execute"
"0xe6079b7d6d985d643b0fa1aec77459e2c8d5d1e8375f4ad87ad5b50c89d8f8e9","20061412","1718022275","2024-06-10 12:24:35","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.00214292480558506","5.42122821967082","3665.99","","","Execute"
"0x7f0581f511dd699bb7605883c9bf489b8cbcdd1b725af2f8d0c34b14d5f1ab4f","20061412","1718022275","2024-06-10 12:24:35","0x985c3b1e66fc1e6d94a3de02280c8a637ff80000","0x841ddf093f5188989fa1524e7b893de64b421f47","","0","0","0","0.000275838236208776","0.697822913012094","3665.99","","","0x42726f74"
"0x17818229cb774ff87fecdab8366da4c64b99115bff75ae037bb3b6bb9d1efe97","20061417","1718022335","2024-06-10 12:25:35","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.001895647307480199","4.79565902222542","3665.99","","","Execute"
"0x07a86b77888d766e4ecd4eb144e53a54d8cf39c672091a3073c20042bdd9453a","20061427","1718022455","2024-06-10 12:27:35","0x841ddf093f5188989fa1524e7b893de64b421f47","0xf939e0a03fb07f59a73314e73794be0e57ac1b4e","","0","0","0","0.014219558253171614","35.9730170057463","3665.99","","","Approve"
"0x8930475bac1a80954390ff5ddb98351dba5971192afadf99d41bc49e04be558e","20061431","1718022503","2024-06-10 12:28:23","0x841ddf093f5188989fa1524e7b893de64b421f47","0xf0d4c12a5768d806021f80a262b4d39d26c58b8d","","0","0","0","0.002401077138745748","6.07430886433791","3665.99","","","Exchange"
"0x54a16530f0556954256b4a5096c4f8f99544ce648f2bb5d7073420b62adbe8d0","20061439","1718022599","2024-06-10 12:29:59","0x841ddf093f5188989fa1524e7b893de64b421f47","0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48","","0","0","0","0.000402857596214556","1.01915987131935","3665.99","","","Approve"
"0xc1415abbaf22a849f8f1b2e643af4f1f935a6132cda0c28348559f3e6c13c5bd","20061444","1718022659","2024-06-10 12:30:59","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.001543097333849332","3.90376871375049","3665.99","","","Execute"
"0x5ad155d29e6e5358a9a4e08b18c186e2b92f279e0d8527a5310e4d628220823d","20061451","1718022743","2024-06-10 12:32:23","0x985c3b1e66fc1e6d94a3de02280c8a637ff80000","0x841ddf093f5188989fa1524e7b893de64b421f47","","0","0","0","0.000203825657519176","0.515643574406352","3665.99","","","0x55534443"
"0x36c6994859d2e3fb352799ccf6157f54f9c23515ce298b4578404fd1ad4de478","20061467","1718022935","2024-06-10 12:35:35","0x841ddf093f5188989fa1524e7b893de64b421f47","0xf0d4c12a5768d806021f80a262b4d39d26c58b8d","","0","0","0","0.004872078042059826","12.3255127297115","3665.99","","","Exchange"
"0xf99d8e591a15ab0584d727f3299e9e1392c680b73b80f8b840a089335dbf9395","20061478","1718023067","2024-06-10 12:37:47","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.002925856191804672","7.40190888283619","3665.99","","","Execute"
"0x79c6711e217224deb7a8efa729696ca61ee2ffbd30f9373d7c34592c27ac3437","20061481","1718023103","2024-06-10 12:38:23","0xe3532a01e95132193081dc51e54ec491b3f693bd","0x841ddf093f5188989fa1524e7b893de64b421f47","","0","0","0","0.000211461195330728","0.534960161226601","3665.99","","","0x53656e64"
"0x83f42f53533d924002c5c098b0f1025d8173217fb144a3d4aca2b7e3dcd9f5f5","20061484","1718023139","2024-06-10 12:38:59","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.00706422203755528","17.8712569662748","3665.99","","","Execute"
"0x0014833205b29994a078941e6d088e62ae4acfa9c93f60a6e58f56006d7e650e","20061489","1718023199","2024-06-10 12:39:59","0x841ddf093f5188989fa1524e7b893de64b421f47","0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad","","0","0","0","0.005800161148773948","14.6734020794476","3665.99","","","Execute"
"0xc2fc765ef02134411352bb80e1268fac1a2a2970d721d5be958879d6b8cc5d3e","20061495","1718023271","2024-06-10 12:41:11","0x841ddf093f5188989fa1524e7b893de64b421f47","0x050c7e9c62bf991841827f37745ddadb563feb70","","0","100","252982.662086023","0.000161522860065","0.408624831269919","3665.99","","","Transfer"
"0xd71d082b75b9979497885a08cbfb07535c9fbb571a051c4a00ad9d77683d1480","20061498","1718023307","2024-06-10 12:41:47","0x841ddf093f5188989fa1524e7b893de64b421f47","0x050c7e9c62bf991841827f37745ddadb563feb70","","0","1000","2529826.62086023","0.000157803881823","0.399216461110907","3665.99","","","Transfer"
"0x6e4c5ab95f76ffdb30a789a0e0ea336bcc524d310286f856239bed6334d372ac","20061500","1718023331","2024-06-10 12:42:11","0x985c3b1e66fc1e6d94a3de02280c8a637ff80000","0x841ddf093f5188989fa1524e7b893de64b421f47","","0","0","0","0.000197842699638416","0.500507728288119","3665.99","","","0x42726f74"
"0x69a8e846d95e04ff78577b5e2d1398eba379d96e23d3d095e79523c47fd8c4c0","20061503","1718023367","2024-06-10 12:42:47","0x841ddf093f5188989fa1524e7b893de64b421f47","0x050c7e9c62bf991841827f37745ddadb563feb70","","0","1000","2529826.62086023","0.000140259898107","0.354833224070232","3665.99","","","Transfer"
"0x631bd245e37e6ee717c19a71fa8dd9045e40ac9aabee9152094f0eb472af36c8","20061504","1718023379","2024-06-10 12:42:59","0x050043d917463e89c597977bac8ea63dcf12eb70","0x841ddf093f5188989fa1524e7b893de64b421f47","","0.0000000001","0","0.000000252982662086023","0.000168","0.425010872304519","3665.99","","","Transfer"
"0x30e139f7c89ba039205b9ed1ac2cd2c1bd33ddb111863bb3cd959bd334f8ebc7","20061518","1718023547","2024-06-10 12:45:47","0x841ddf093f5188989fa1524e7b893de64b421f47","0x050c7e9c62bf991841827f37745ddadb563feb70","","0","1000","2529826.62086023","0.00016581124077","0.419473690937811","3665.99","","","Transfer"
"0x50ee898968118ce840cf30b3187d1faf2187ecb0f946116cc9f83ed22548ebf8","20061529","1718023679","2024-06-10 12:47:59","0x1a7bf16c025daac6da5f69af3903ebd291e64907","0x841ddf093f5188989fa1524e7b893de64b421f47","","0","0","0","0.0001584388648332","0.400822858033905","3665.99","","","0x506c6561"
"0x19581ff2cbe0210b96ea9c9c9d9b48889d9e8116d9fd6b72a1c7c2041346bfe3","20061530","1718023691","2024-06-10 12:48:11","0x841ddf093f5188989fa1524e7b893de64b421f47","0x050c7e9c62bf991841827f37745ddadb563feb70","","0","900","2276843.95877421","0.000174184443594","0.440656442343828","3665.99","","","Transfer"
"0x4e5fb77eed2f46e16466451da7375a49ffe8d02f12383fe9f65b48ce2b9ea516","20061535","1718023751","2024-06-10 12:49:11","0x050043d917463e89c597977bac8ea63dcf12eb70","0x841ddf093f5188989fa1524e7b893de64b421f47","","0.0000000001","0","0.000000252982662086023","0.000189","0.478137231342584","3665.99","","","Transfer"
"0xd6a09f630958b7096ee4f1c0806d191f103e98cc8d2a5705947846f14a3adb5c","20061536","1718023763","2024-06-10 12:49:23","0x841ddf093f5188989fa1524e7b893de64b421f47","0x48d7c1dd4214b41eda3301bca434348f8d1c5eb6","","0","300","758947.986258069","0.000179957185254","0.455260477870645","3665.99","","","Transfer"
"0x64a07b42214a2d642b92c9c33910ddfb99b14dbcebee50618e834257f1527b1a","20061540","1718023811","2024-06-10 12:50:11","0x841ddf093f5188989fa1524e7b893de64b421f47","0x48d7c1dd4214b41eda3301bca434348f8d1c5eb6","","0","972.986878286905142739","2461488.10643791","0.000154706522985","0.391380680268178","3665.99","","","Transfer"
"0x740f8a42159c405b1339b26e4e50a97cee1e017a93f91edf2fd000fdc26c17ae","20061562","1718024075","2024-06-10 12:54:35","0x050c63c6c5175258cb8ddfcc57ede00eadeceb70","0x841ddf093f5188989fa1524e7b893de64b421f47","","0.00001","0","0.0252982662086023","0.000196671992223","0.497546041503362","3665.99","","","Transfer"
"0x2ae575f354ce3c40a90799f47461f898b989a3893b67bbc30d211c96a63af54e","20061626","1718024855","2024-06-10 13:07:35","0x15f95c5238c1ddf70cc89c6735ed9d02cc1fa780","0x841ddf093f5188989fa1524e7b893de64b421f47","","0.001","0","2.52982662086023","0.000248333739190128","0.628241304260947","3665.99","","","0x436f6e67"
"0x029c0e058ef918618cfe8a533abda51252cdea58b7b01afec65cc890cc9d875e","20061938","1718028623","2024-06-10 14:10:23","0x81d012ed8fc3b868bb163e4c89346545818c2404","0x841ddf093f5188989fa1524e7b893de64b421f47","","0","0","0","0.000604200458157408","1.52852240338256","3665.99","","","0x5369722c"
"0x31e5c9a15ce5697c9680cfdeaf5eda60379923d751d3b5eb685b28448d083f97","20062879","1718039999","2024-06-10 17:19:59","0x5dd596c901987a2b28c38a9c1dfbf86fffc15d77","0x841ddf093f5188989fa1524e7b893de64b421f47","","0.001","0","2.52982662086023","0.000436214278758776","1.1035464948033","3665.99","","","0x55775520"
